v8-version,5,8,283,41,0
code-creation,Builtin,5,0xf847cb61c20,134,"ObjectGetPrototypeOf"
code-creation,Builtin,5,0xf847cb61cc0,134,"ObjectSetPrototypeOf"
code-creation,Builtin,5,0xf847cb61d60,134,"ObjectIsExtensible"
code-creation,Builtin,5,0xf847cb61e00,134,"ObjectIsFrozen"
code-creation,Builtin,5,0xf847cb61ea0,134,"ObjectIsSealed"
code-creation,Builtin,5,0xf847cb61f40,134,"ObjectKeys"
code-creation,Builtin,5,0xf847cb61fe0,134,"ObjectEntries"
code-creation,Builtin,5,0xf847cb62080,134,"ObjectValues"
code-creation,Builtin,5,0xf847cb62120,134,"ObjectDefineGetter"
code-creation,Builtin,5,0xf847cb621c0,134,"ObjectDefineSetter"
code-creation,Builtin,5,0xf847cb62260,1659,"ObjectHasOwnProperty"
code-creation,Builtin,5,0xf847cb628e0,134,"ObjectLookupGetter"
code-creation,Builtin,5,0xf847cb62980,134,"ObjectLookupSetter"
code-creation,Builtin,5,0xf847cb62a20,134,"ObjectPrototypePropertyIsEnumerable"
code-creation,Builtin,5,0xf847cb62ac0,134,"ObjectPrototypeGetProto"
code-creation,Builtin,5,0xf847cb62b60,134,"ObjectPrototypeSetProto"
code-creation,Builtin,5,0xf847cb62c00,134,"FunctionConstructor"
code-creation,Builtin,5,0xf847cb62ca0,208,"FunctionPrototypeApply"
code-creation,Builtin,5,0xf847cb62d80,404,"Apply"
code-creation,Builtin,5,0xf847cb62f20,920,"FastFunctionPrototypeBind"
code-creation,Builtin,5,0xf847cb632c0,134,"FunctionPrototypeBind"
code-creation,Builtin,5,0xf847cb63360,143,"FunctionPrototypeCall"
code-creation,Builtin,5,0xf847cb63400,134,"FunctionPrototypeToString"
code-creation,Builtin,5,0xf847cb634a0,475,"FunctionPrototypeHasInstance"
code-creation,Builtin,5,0xf847cb63680,143,"AsyncIteratorValueUnwrap"
code-creation,Builtin,5,0xf847cb63720,116,"ArrayCode"
code-creation,Builtin,5,0xf847cb637a0,203,"ArrayIsArray"
code-creation,Builtin,5,0xf847cb63880,3160,"ArrayIteratorPrototypeNext"
code-creation,Builtin,5,0xf847cb644e0,666,"ToLength"
code-creation,Builtin,5,0xf847cb64780,143,"NumberConstructor"
code-creation,Builtin,5,0xf847cb64820,373,"ToNumber"
code-creation,Builtin,5,0xf847cb649a0,290,"NumberConstructor_ConstructStub"
code-creation,Builtin,5,0xf847cb64ae0,134,"NumberPrototypeToExponential"
code-creation,Builtin,5,0xf847cb64b80,134,"NumberPrototypeToFixed"
code-creation,Builtin,5,0xf847cb64c20,134,"NumberPrototypeToPrecision"
code-creation,Builtin,5,0xf847cb64cc0,134,"NumberPrototypeToString"
code-creation,Builtin,5,0xf847cb64d60,215,"NumberPrototypeValueOf"
code-creation,Builtin,5,0xf847cb64e40,180,"NumberIsFinite"
code-creation,Builtin,5,0xf847cb64f00,448,"NumberIsInteger"
code-creation,Builtin,5,0xf847cb650c0,172,"NumberIsNaN"
code-creation,Builtin,5,0xf847cb65180,492,"NumberIsSafeInteger"
code-creation,Builtin,5,0xf847cb65380,282,"NumberParseFloat"
code-creation,Builtin,5,0xf847cb654a0,470,"ToString"
code-creation,Builtin,5,0xf847cb65680,439,"NumberParseInt"
code-creation,Builtin,5,0xf847cb65840,134,"BooleanConstructor"
code-creation,Builtin,5,0xf847cb658e0,134,"BooleanConstructor_ConstructStub"
code-creation,Builtin,5,0xf847cb65980,215,"BooleanPrototypeToString"
code-creation,Builtin,5,0xf847cb65a60,211,"BooleanPrototypeValueOf"
code-creation,Builtin,5,0xf847cb65b40,201,"StringConstructor"
code-creation,Builtin,5,0xf847cb65c20,288,"StringConstructor_ConstructStub"
code-creation,Builtin,5,0xf847cb65d40,1860,"StringFromCharCode"
code-creation,Builtin,5,0xf847cb664a0,134,"StringFromCodePoint"
code-creation,Builtin,5,0xf847cb66540,1503,"StringPrototypeCharAt"
code-creation,Builtin,5,0xf847cb66b20,1121,"StringPrototypeCharCodeAt"
code-creation,Builtin,5,0xf847cb66fa0,134,"StringPrototypeEndsWith"
code-creation,Builtin,5,0xf847cb67040,134,"StringPrototypeIncludes"
code-creation,Builtin,5,0xf847cb670e0,840,"StringPrototypeIndexOf"
code-creation,Builtin,5,0xf847cb67440,134,"StringPrototypeLastIndexOf"
code-creation,Builtin,5,0xf847cb674e0,1332,"StringPrototypeReplace"
code-creation,Builtin,5,0xf847cb67a20,19112,"RegExpReplace"
code-creation,Builtin,5,0xf847cb6c4e0,515,"StringIndexOf"
code-creation,Builtin,5,0xf847cb6c700,2357,"StringPrototypeSplit"
code-creation,Builtin,5,0xf847cb6d040,15103,"RegExpSplit"
code-creation,Builtin,5,0xf847cb70b40,4516,"StringPrototypeSubstr"
code-creation,Builtin,5,0xf847cb71d00,4528,"StringPrototypeSubstring"
code-creation,Builtin,5,0xf847cb72ec0,134,"StringPrototypeStartsWith"
code-creation,Builtin,5,0xf847cb72f60,211,"StringPrototypeToString"
code-creation,Builtin,5,0xf847cb73040,134,"StringPrototypeTrim"
code-creation,Builtin,5,0xf847cb730e0,134,"StringPrototypeTrimLeft"
code-creation,Builtin,5,0xf847cb73180,134,"StringPrototypeTrimRight"
code-creation,Builtin,5,0xf847cb73220,134,"StringPrototypeToLocaleLowerCase"
code-creation,Builtin,5,0xf847cb732c0,134,"StringPrototypeToLocaleUpperCase"
code-creation,Builtin,5,0xf847cb73360,134,"StringPrototypeToLowerCase"
code-creation,Builtin,5,0xf847cb73400,134,"StringPrototypeToUpperCase"
code-creation,Builtin,5,0xf847cb734a0,211,"StringPrototypeValueOf"
code-creation,Builtin,5,0xf847cb73580,428,"StringPrototypeIterator"
code-creation,Builtin,5,0xf847cb73740,1820,"StringIteratorPrototypeNext"
code-creation,Builtin,5,0xf847cb73e60,134,"SymbolConstructor"
code-creation,Builtin,5,0xf847cb73f00,134,"SymbolConstructor_ConstructStub"
code-creation,Builtin,5,0xf847cb73fa0,134,"SymbolFor"
code-creation,Builtin,5,0xf847cb74040,134,"SymbolKeyFor"
code-creation,Builtin,5,0xf847cb740e0,242,"SymbolPrototypeToString"
code-creation,Builtin,5,0xf847cb741e0,211,"SymbolPrototypeValueOf"
code-creation,Builtin,5,0xf847cb742c0,211,"SymbolPrototypeToPrimitive"
code-creation,Builtin,5,0xf847cb743a0,134,"DateConstructor"
code-creation,Builtin,5,0xf847cb74440,134,"DateConstructor_ConstructStub"
code-creation,Builtin,5,0xf847cb744e0,134,"DateNow"
code-creation,Builtin,5,0xf847cb74580,134,"DateParse"
code-creation,Builtin,5,0xf847cb74620,134,"DateUTC"
code-creation,Builtin,5,0xf847cb746c0,134,"DatePrototypeToString"
code-creation,Builtin,5,0xf847cb74760,134,"DatePrototypeToDateString"
code-creation,Builtin,5,0xf847cb74800,134,"DatePrototypeToTimeString"
code-creation,Builtin,5,0xf847cb748a0,134,"DatePrototypeToISOString"
code-creation,Builtin,5,0xf847cb74940,134,"DatePrototypeToUTCString"
code-creation,Builtin,5,0xf847cb749e0,247,"DatePrototypeGetDate"
code-creation,Builtin,5,0xf847cb74ae0,134,"DatePrototypeSetDate"
code-creation,Builtin,5,0xf847cb74b80,247,"DatePrototypeGetDay"
code-creation,Builtin,5,0xf847cb74c80,247,"DatePrototypeGetFullYear"
code-creation,Builtin,5,0xf847cb74d80,134,"DatePrototypeSetFullYear"
code-creation,Builtin,5,0xf847cb74e20,247,"DatePrototypeGetHours"
code-creation,Builtin,5,0xf847cb74f20,134,"DatePrototypeSetHours"
code-creation,Builtin,5,0xf847cb74fc0,219,"DatePrototypeGetMilliseconds"
code-creation,Builtin,5,0xf847cb750a0,134,"DatePrototypeSetMilliseconds"
code-creation,Builtin,5,0xf847cb75140,247,"DatePrototypeGetMinutes"
code-creation,Builtin,5,0xf847cb75240,134,"DatePrototypeSetMinutes"
code-creation,Builtin,5,0xf847cb752e0,247,"DatePrototypeGetMonth"
code-creation,Builtin,5,0xf847cb753e0,134,"DatePrototypeSetMonth"
code-creation,Builtin,5,0xf847cb75480,247,"DatePrototypeGetSeconds"
code-creation,Builtin,5,0xf847cb75580,134,"DatePrototypeSetSeconds"
code-creation,Builtin,5,0xf847cb75620,179,"DatePrototypeGetTime"
code-creation,Builtin,5,0xf847cb756e0,134,"DatePrototypeSetTime"
code-creation,Builtin,5,0xf847cb75780,219,"DatePrototypeGetTimezoneOffset"
code-creation,Builtin,5,0xf847cb75860,219,"DatePrototypeGetUTCDate"
code-creation,Builtin,5,0xf847cb75940,134,"DatePrototypeSetUTCDate"
code-creation,Builtin,5,0xf847cb759e0,219,"DatePrototypeGetUTCDay"
code-creation,Builtin,5,0xf847cb75ac0,219,"DatePrototypeGetUTCFullYear"
code-creation,Builtin,5,0xf847cb75ba0,134,"DatePrototypeSetUTCFullYear"
code-creation,Builtin,5,0xf847cb75c40,219,"DatePrototypeGetUTCHours"
code-creation,Builtin,5,0xf847cb75d20,134,"DatePrototypeSetUTCHours"
code-creation,Builtin,5,0xf847cb75dc0,219,"DatePrototypeGetUTCMilliseconds"
code-creation,Builtin,5,0xf847cb75ea0,134,"DatePrototypeSetUTCMilliseconds"
code-creation,Builtin,5,0xf847cb75f40,219,"DatePrototypeGetUTCMinutes"
code-creation,Builtin,5,0xf847cb76020,134,"DatePrototypeSetUTCMinutes"
code-creation,Builtin,5,0xf847cb760c0,219,"DatePrototypeGetUTCMonth"
code-creation,Builtin,5,0xf847cb761a0,134,"DatePrototypeSetUTCMonth"
code-creation,Builtin,5,0xf847cb76240,219,"DatePrototypeGetUTCSeconds"
code-creation,Builtin,5,0xf847cb76320,134,"DatePrototypeSetUTCSeconds"
code-creation,Builtin,5,0xf847cb763c0,179,"DatePrototypeValueOf"
code-creation,Builtin,5,0xf847cb76480,134,"DatePrototypeGetYear"
code-creation,Builtin,5,0xf847cb76520,134,"DatePrototypeSetYear"
code-creation,Builtin,5,0xf847cb765c0,134,"DatePrototypeToJson"
code-creation,Builtin,5,0xf847cb76660,481,"DatePrototypeToPrimitive"
code-creation,Builtin,5,0xf847cb76860,364,"OrdinaryToPrimitive_String"
code-creation,Builtin,5,0xf847cb769e0,323,"PromiseGetCapabilitiesExecutor"
code-creation,Builtin,5,0xf847cb76b40,250,"JSBuiltinsConstructStub"
code-creation,Builtin,5,0xf847cb76c40,2544,"NewPromiseCapability"
code-creation,Builtin,5,0xf847cb77640,2640,"PromiseConstructor"
code-creation,Builtin,5,0xf847cb780a0,8516,"PromiseThen"
code-creation,Builtin,5,0xf847cb7a200,8644,"PromiseCatch"
code-creation,Builtin,5,0xf847cb7c3e0,8176,"PromiseResolve"
code-creation,Builtin,5,0xf847cb7e3e0,2928,"PromiseReject"
code-creation,Builtin,5,0xf847cb84000,534,"PromiseInternalConstructor"
code-creation,Builtin,5,0xf847cb84220,164,"IsPromise"
code-creation,Builtin,5,0xf847cb842e0,4456,"ResolvePromise"
code-creation,Builtin,5,0xf847cb85460,4920,"PromiseHandle"
code-creation,Builtin,5,0xf847cb867a0,812,"PromiseHandleReject"
code-creation,Builtin,5,0xf847cb86ae0,824,"InternalPromiseReject"
code-creation,Builtin,5,0xf847cb86e20,4508,"PromiseResolveClosure"
code-creation,Builtin,5,0xf847cb87fc0,880,"PromiseRejectClosure"
code-creation,Builtin,5,0xf847cb88340,2740,"RegExpConstructor"
code-creation,Builtin,5,0xf847cb88e00,16364,"RegExpPrototypeExec"
code-creation,Builtin,5,0xf847cb8ce00,1917,"RegExpPrototypeFlagsGetter"
code-creation,Builtin,5,0xf847cb8d580,310,"RegExpPrototypeGlobalGetter"
code-creation,Builtin,5,0xf847cb8d6c0,310,"RegExpPrototypeIgnoreCaseGetter"
code-creation,Builtin,5,0xf847cb8d800,310,"RegExpPrototypeMultilineGetter"
code-creation,Builtin,5,0xf847cb8d940,351,"RegExpPrototypeSourceGetter"
code-creation,Builtin,5,0xf847cb8daa0,310,"RegExpPrototypeStickyGetter"
code-creation,Builtin,5,0xf847cb8dbe0,310,"RegExpPrototypeUnicodeGetter"
code-creation,Builtin,5,0xf847cb8dd20,1580,"RegExpPrototypeCompile"
code-creation,Builtin,5,0xf847cb8e360,134,"RegExpPrototypeToString"
code-creation,Builtin,5,0xf847cb8e400,17148,"RegExpPrototypeTest"
code-creation,Builtin,5,0xf847cb92700,50528,"RegExpPrototypeMatch"
code-creation,Builtin,5,0xf847cb9ec60,403,"RegExpPrototypeReplace"
code-creation,Builtin,5,0xf847cb9ee00,18961,"RegExpPrototypeSearch"
code-creation,Builtin,5,0xf847cba3820,690,"RegExpPrototypeSplit"
code-creation,Builtin,5,0xf847cba3ae0,134,"RegExpInputGetter"
code-creation,Builtin,5,0xf847cba3b80,134,"RegExpInputSetter"
code-creation,Builtin,5,0xf847cba3c20,134,"RegExpLastMatchGetter"
code-creation,Builtin,5,0xf847cba3cc0,134,"RegExpLastParenGetter"
code-creation,Builtin,5,0xf847cba3d60,134,"RegExpLeftContextGetter"
code-creation,Builtin,5,0xf847cba3e00,134,"RegExpRightContextGetter"
code-creation,Builtin,5,0xf847cba3ea0,134,"RegExpCapture1Getter"
code-creation,Builtin,5,0xf847cba3f40,134,"RegExpCapture2Getter"
code-creation,Builtin,5,0xf847cba3fe0,134,"RegExpCapture3Getter"
code-creation,Builtin,5,0xf847cba4080,134,"RegExpCapture4Getter"
code-creation,Builtin,5,0xf847cba4120,134,"RegExpCapture5Getter"
code-creation,Builtin,5,0xf847cba41c0,134,"RegExpCapture6Getter"
code-creation,Builtin,5,0xf847cba4260,134,"RegExpCapture7Getter"
code-creation,Builtin,5,0xf847cba4300,134,"RegExpCapture8Getter"
code-creation,Builtin,5,0xf847cba43a0,134,"RegExpCapture9Getter"
code-creation,Builtin,5,0xf847cba4440,7604,"RegExpInternalMatch"
code-creation,Builtin,5,0xf847cba6200,134,"ErrorConstructor"
code-creation,Builtin,5,0xf847cba62a0,134,"ErrorCaptureStackTrace"
code-creation,Builtin,5,0xf847cba6340,134,"ErrorPrototypeToString"
code-creation,Builtin,5,0xf847cba63e0,134,"MakeError"
code-creation,Builtin,5,0xf847cba6480,134,"MakeRangeError"
code-creation,Builtin,5,0xf847cba6520,134,"MakeSyntaxError"
code-creation,Builtin,5,0xf847cba65c0,134,"MakeTypeError"
code-creation,Builtin,5,0xf847cba6660,134,"MakeURIError"
code-creation,Builtin,5,0xf847cba6700,134,"JsonParse"
code-creation,Builtin,5,0xf847cba67a0,134,"JsonStringify"
code-creation,Builtin,5,0xf847cba6840,342,"MathAbs"
code-creation,Builtin,5,0xf847cba69a0,334,"MathAcos"
code-creation,Builtin,5,0xf847cba6b00,334,"MathAcosh"
code-creation,Builtin,5,0xf847cba6c60,334,"MathAsin"
code-creation,Builtin,5,0xf847cba6dc0,334,"MathAsinh"
code-creation,Builtin,5,0xf847cba6f20,334,"MathAtan"
code-creation,Builtin,5,0xf847cba7080,334,"MathAtanh"
code-creation,Builtin,5,0xf847cba71e0,421,"MathAtan2"
code-creation,Builtin,5,0xf847cba73a0,590,"MathCeil"
code-creation,Builtin,5,0xf847cba7600,334,"MathCbrt"
code-creation,Builtin,5,0xf847cba7760,334,"MathExpm1"
code-creation,Builtin,5,0xf847cba78c0,243,"MathClz32"
code-creation,Builtin,5,0xf847cba79c0,334,"MathCos"
code-creation,Builtin,5,0xf847cba7b20,334,"MathCosh"
code-creation,Builtin,5,0xf847cba7c80,334,"MathExp"
code-creation,Builtin,5,0xf847cba7de0,590,"MathFloor"
code-creation,Builtin,5,0xf847cba8040,310,"MathFround"
code-creation,Builtin,5,0xf847cba8180,134,"MathHypot"
code-creation,Builtin,5,0xf847cba8220,370,"MathImul"
code-creation,Builtin,5,0xf847cba83a0,334,"MathLog"
code-creation,Builtin,5,0xf847cba8500,334,"MathLog1p"
code-creation,Builtin,5,0xf847cba8660,334,"MathLog2"
code-creation,Builtin,5,0xf847cba87c0,334,"MathLog10"
code-creation,Builtin,5,0xf847cba8920,304,"MathMax"
code-creation,Builtin,5,0xf847cba8a60,304,"MathMin"
code-creation,Builtin,5,0xf847cba8ba0,469,"MathPow"
code-creation,Builtin,5,0xf847cba8d80,382,"MathRandom"
code-creation,Builtin,5,0xf847cba8f00,674,"MathRound"
code-creation,Builtin,5,0xf847cba91c0,422,"MathSign"
code-creation,Builtin,5,0xf847cba9380,334,"MathSin"
code-creation,Builtin,5,0xf847cba94e0,334,"MathSinh"
code-creation,Builtin,5,0xf847cba9640,306,"MathSqrt"
code-creation,Builtin,5,0xf847cba9780,334,"MathTan"
code-creation,Builtin,5,0xf847cba98e0,334,"MathTanh"
code-creation,Builtin,5,0xf847cba9a40,590,"MathTrunc"
code-creation,Builtin,5,0xf847cba9ca0,134,"ArrayBufferConstructor"
code-creation,Builtin,5,0xf847cba9d40,134,"ArrayBufferConstructor_ConstructStub"
code-creation,Builtin,5,0xf847cba9de0,134,"ArrayBufferIsView"
code-creation,Builtin,5,0xf847cba9e80,134,"ArrayBufferPrototypeGetByteLength"
code-creation,Builtin,5,0xf847cba9f20,134,"TypedArrayPrototypeBuffer"
code-creation,Builtin,5,0xf847cba9fc0,215,"TypedArrayPrototypeByteLength"
code-creation,Builtin,5,0xf847cbaa0a0,215,"TypedArrayPrototypeByteOffset"
code-creation,Builtin,5,0xf847cbaa180,215,"TypedArrayPrototypeLength"
code-creation,Builtin,5,0xf847cbaa260,686,"TypedArrayPrototypeEntries"
code-creation,Builtin,5,0xf847cbaa520,542,"TypedArrayPrototypeKeys"
code-creation,Builtin,5,0xf847cbaa740,686,"TypedArrayPrototypeValues"
code-creation,Builtin,5,0xf847cbaaa00,134,"TypedArrayPrototypeCopyWithin"
code-creation,Builtin,5,0xf847cbaaaa0,134,"DataViewConstructor"
code-creation,Builtin,5,0xf847cbaab40,134,"DataViewConstructor_ConstructStub"
code-creation,Builtin,5,0xf847cbaabe0,134,"DataViewPrototypeGetBuffer"
code-creation,Builtin,5,0xf847cbaac80,134,"DataViewPrototypeGetByteLength"
code-creation,Builtin,5,0xf847cbaad20,134,"DataViewPrototypeGetByteOffset"
code-creation,Builtin,5,0xf847cbaadc0,134,"DataViewPrototypeGetInt8"
code-creation,Builtin,5,0xf847cbaae60,134,"DataViewPrototypeSetInt8"
code-creation,Builtin,5,0xf847cbaaf00,134,"DataViewPrototypeGetUint8"
code-creation,Builtin,5,0xf847cbaafa0,134,"DataViewPrototypeSetUint8"
code-creation,Builtin,5,0xf847cbab040,134,"DataViewPrototypeGetInt16"
code-creation,Builtin,5,0xf847cbab0e0,134,"DataViewPrototypeSetInt16"
code-creation,Builtin,5,0xf847cbab180,134,"DataViewPrototypeGetUint16"
code-creation,Builtin,5,0xf847cbab220,134,"DataViewPrototypeSetUint16"
code-creation,Builtin,5,0xf847cbab2c0,134,"DataViewPrototypeGetInt32"
code-creation,Builtin,5,0xf847cbab360,134,"DataViewPrototypeSetInt32"
code-creation,Builtin,5,0xf847cbab400,134,"DataViewPrototypeGetUint32"
code-creation,Builtin,5,0xf847cbab4a0,134,"DataViewPrototypeSetUint32"
code-creation,Builtin,5,0xf847cbab540,134,"DataViewPrototypeGetFloat32"
code-creation,Builtin,5,0xf847cbab5e0,134,"DataViewPrototypeSetFloat32"
code-creation,Builtin,5,0xf847cbab680,134,"DataViewPrototypeGetFloat64"
code-creation,Builtin,5,0xf847cbab720,134,"DataViewPrototypeSetFloat64"
code-creation,Builtin,5,0xf847cbab7c0,134,"ProxyConstructor"
code-creation,Builtin,5,0xf847cbab860,134,"ProxyConstructor_ConstructStub"
code-creation,Builtin,5,0xf847cbab900,134,"ReflectDefineProperty"
code-creation,Builtin,5,0xf847cbab9a0,134,"ReflectDeleteProperty"
code-creation,Builtin,5,0xf847cbaba40,195,"ReflectApply"
code-creation,Builtin,5,0xf847cbabb20,237,"ReflectConstruct"
code-creation,Builtin,5,0xf847cbabc20,134,"ReflectGet"
code-creation,Builtin,5,0xf847cbabcc0,134,"ReflectGetOwnPropertyDescriptor"
code-creation,Builtin,5,0xf847cbabd60,134,"ReflectGetPrototypeOf"
code-creation,Builtin,5,0xf847cbabe00,134,"ReflectHas"
code-creation,Builtin,5,0xf847cbabea0,134,"ReflectIsExtensible"
code-creation,Builtin,5,0xf847cbabf40,134,"ReflectOwnKeys"
code-creation,Builtin,5,0xf847cbabfe0,134,"ReflectPreventExtensions"
code-creation,Builtin,5,0xf847cbac080,134,"ReflectSet"
code-creation,Builtin,5,0xf847cbac120,134,"ReflectSetPrototypeOf"
code-creation,Builtin,5,0xf847cbac1c0,134,"RestrictedStrictArgumentsPropertiesThrower"
code-creation,Builtin,5,0xf847cbac260,134,"HandleApiCallAsFunction"
code-creation,Builtin,5,0xf847cbac300,134,"HandleApiCallAsConstructor"
code-creation,Builtin,5,0xf847cbac3a0,112,"InternalArrayCode"
code-creation,Builtin,5,0xf847cbac420,880,"ObjectProtoToString"
code-creation,Builtin,5,0xf847cbac7a0,134,"GeneratorFunctionConstructor"
code-creation,Builtin,5,0xf847cbac840,134,"UnsupportedThrower"
code-creation,Builtin,5,0xf847cbac8e0,134,"AsyncFunctionConstructor"
code-creation,Builtin,5,0xf847cbac980,11412,"AsyncFunctionAwaitCaught"
code-creation,Builtin,5,0xf847cbaf620,11380,"AsyncFunctionAwaitUncaught"
code-creation,Builtin,5,0xf847cbb22a0,159,"AsyncFunctionAwaitRejectClosure"
code-creation,Builtin,5,0xf847cbb2340,151,"AsyncFunctionAwaitResolveClosure"
code-creation,Builtin,5,0xf847cbb23e0,597,"AsyncFunctionPromiseCreate"
code-creation,Builtin,5,0xf847cbb2640,179,"AsyncFunctionPromiseRelease"
code-creation,Builtin,5,0xf847cbb2700,134,"CallSitePrototypeGetColumnNumber"
code-creation,Builtin,5,0xf847cbb27a0,134,"CallSitePrototypeGetEvalOrigin"
code-creation,Builtin,5,0xf847cbb2840,134,"CallSitePrototypeGetFileName"
code-creation,Builtin,5,0xf847cbb28e0,134,"CallSitePrototypeGetFunction"
code-creation,Builtin,5,0xf847cbb2980,134,"CallSitePrototypeGetFunctionName"
code-creation,Builtin,5,0xf847cbb2a20,134,"CallSitePrototypeGetLineNumber"
code-creation,Builtin,5,0xf847cbb2ac0,134,"CallSitePrototypeGetMethodName"
code-creation,Builtin,5,0xf847cbb2b60,134,"CallSitePrototypeGetPosition"
code-creation,Builtin,5,0xf847cbb2c00,134,"CallSitePrototypeGetScriptNameOrSourceURL"
code-creation,Builtin,5,0xf847cbb2ca0,134,"CallSitePrototypeGetThis"
code-creation,Builtin,5,0xf847cbb2d40,134,"CallSitePrototypeGetTypeName"
code-creation,Builtin,5,0xf847cbb2de0,134,"CallSitePrototypeIsConstructor"
code-creation,Builtin,5,0xf847cbb2e80,134,"CallSitePrototypeIsEval"
code-creation,Builtin,5,0xf847cbb2f20,134,"CallSitePrototypeIsNative"
code-creation,Builtin,5,0xf847cbb2fc0,134,"CallSitePrototypeIsToplevel"
code-creation,Builtin,5,0xf847cbb3060,134,"CallSitePrototypeToString"
code-creation,Builtin,5,0xf847cbb3100,134,"ArrayPop"
code-creation,Builtin,5,0xf847cbb31a0,2672,"FastArrayPush"
code-creation,Builtin,5,0xf847cbb3c20,134,"ArrayPush"
code-creation,Builtin,5,0xf847cbb3cc0,134,"ArrayShift"
code-creation,Builtin,5,0xf847cbb3d60,134,"ArrayUnshift"
code-creation,Builtin,5,0xf847cbb3e00,134,"ArraySlice"
code-creation,Builtin,5,0xf847cbb3ea0,134,"ArraySplice"
code-creation,Builtin,5,0xf847cbb3f40,1406,"ArrayIncludes"
code-creation,Builtin,5,0xf847cbb44c0,1206,"ArrayIndexOf"
code-creation,Builtin,5,0xf847cbb4980,502,"ArrayPrototypeKeys"
code-creation,Builtin,5,0xf847cbb4b80,650,"ArrayPrototypeValues"
code-creation,Builtin,5,0xf847cbb4e20,650,"ArrayPrototypeEntries"
code-creation,Builtin,5,0xf847cbb50c0,134,"GlobalDecodeURI"
code-creation,Builtin,5,0xf847cbb5160,134,"GlobalDecodeURIComponent"
code-creation,Builtin,5,0xf847cbb5200,134,"GlobalEncodeURI"
code-creation,Builtin,5,0xf847cbb52a0,134,"GlobalEncodeURIComponent"
code-creation,Builtin,5,0xf847cbb5340,134,"GlobalEscape"
code-creation,Builtin,5,0xf847cbb53e0,134,"GlobalUnescape"
code-creation,Builtin,5,0xf847cbb5480,134,"GlobalEval"
code-creation,Builtin,5,0xf847cbb5520,211,"GlobalIsFinite"
code-creation,Builtin,5,0xf847cbb5600,203,"GlobalIsNaN"
code-creation,Builtin,5,0xf847cbb56e0,134,"ArrayConcat"
code-creation,Builtin,5,0xf847cbb5780,197,"MakeQuadragenarianCodeYoungAgain"
code-creation,Builtin,5,0xf847cbb5860,197,"MakeQuinquagenarianCodeYoungAgain"
code-creation,Builtin,5,0xf847cbb5940,197,"MakeSexagenarianCodeYoungAgain"
code-creation,Builtin,5,0xf847cbb5a20,197,"MakeSeptuagenarianCodeYoungAgain"
code-creation,Builtin,5,0xf847cbb5b00,197,"MakeOctogenarianCodeYoungAgain"
code-creation,Builtin,5,0xf847cbb5be0,1859,"HasProperty"
code-creation,Builtin,5,0xf847cbb6340,292,"CallFunction_ReceiverIsNullOrUndefined"
