Statistical profiling result from isolate-0x29369d0-v8.log, (889 ticks, 63 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    0.2%    0.2%  v8::internal::IterateAndScavengePromotedObjectsVisitor::VisitPointers(v8::internal::Object**, v8::internal::Object**)
      2    0.2%    0.2%  v8::internal::IC::PostPatching(unsigned char*, v8::internal::Code*, v8::internal::Code*)
      2    0.2%    0.2%  v8::internal::Heap::IterateAndScavengePromotedObject(v8::internal::HeapObject*, int, bool)
      2    0.2%    0.2%  v8::internal::Heap::AllocateFixedArray(int, v8::internal::PretenureFlag)
      2    0.2%    0.2%  v8::internal::Handle<v8::internal::String> v8::internal::JsonParser<true>::ScanJsonString<true>()
      2    0.2%    0.2%  v8::internal::HInstruction::InsertAfter(v8::internal::HInstruction*)
      2    0.2%    0.2%  v8::internal::HEnvironment::Initialize(v8::internal::HEnvironment const*)
      2    0.2%    0.2%  v8::internal::HBasicBlock::RegisterPredecessor(v8::internal::HBasicBlock*)
      2    0.2%    0.2%  v8::internal::HBasicBlock::CreateSimulate(v8::internal::BailoutId, v8::internal::RemovableSimulate)
      2    0.2%    0.2%  v8::internal::FullCodeGenerator::EmitVariableLoad(v8::internal::VariableProxy*, v8::internal::TypeofMode)
      2    0.2%    0.2%  v8::internal::FixedArray::set(int, v8::internal::Object*)
      2    0.2%    0.2%  v8::internal::Factory::NewConsString(v8::internal::Handle<v8::internal::String>, v8::internal::Handle<v8::internal::String>)
      2    0.2%    0.2%  v8::internal::ConsStringIterator::NextLeaf(bool*)
      2    0.2%    0.2%  v8::internal::Code::IsYoungSequence(v8::internal::Isolate*, unsigned char*)
      2    0.2%    0.2%  strchrnul
      2    0.2%    0.2%  sem_wait
      2    0.2%    0.2%  node::InternalModuleStat(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.2%    0.2%  cfree
      2    0.2%    0.2%  __lll_unlock_wake
      1    0.1%    0.1%  vsnprintf
      1    0.1%    0.1%  void v8::internal::UpdatePointersInParallel<(v8::internal::PointerDirection)0>(v8::internal::Heap*, v8::base::Semaphore*)
      1    0.1%    0.1%  void v8::internal::StringHasher::AddCharacters<unsigned short>(unsigned short const*, int)
      1    0.1%    0.1%  void v8::internal::SplayTree<v8::internal::EffectsBase<int, -2147483648>::SplayTreeConfig, v8::internal::ZoneAllocationPolicy>::ForEachNode<v8::internal::SplayTree<v8::internal::EffectsBase<int, -2147483648>::SplayTreeConfig, v8::internal::ZoneAllocationPolicy>::NodeToPairAdaptor<v8::internal::EffectsMixin<int, v8::internal::NestedEffectsBase<int, -2147483648>, v8::internal::Effects<int, -2147483648> >::Overrider> >(v8::internal::SplayTree<v8::internal::EffectsBase<int, -2147483648>::SplayTreeConfig, v8::internal::ZoneAllocationPolicy>::NodeToPairAdaptor<v8::internal::EffectsMixin<int, v8::internal::NestedEffectsBase<int, -2147483648>, v8::internal::Effects<int, -2147483648> >::Overrider>*)
